image	occupancy	floors	year	label	prediction	probability
StreetViewx-80.322601x25.582365.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1976	RES1	RES1	0.996436595916748
StreetViewx-80.332972x25.582368.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1975	RES1	RES1	1.0
StreetViewx-80.339162x25.582380.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1968	RES1	COM	0.9246477484703064
StreetViewx-80.356743x25.582400.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	RES1	RES1	0.9677945375442504
StreetViewx-80.363789x25.582425.png	MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS	1	1973	RES3	RES3	0.9842690229415894
StreetViewx-80.352904x25.582431.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9999843835830688
StreetViewx-80.351616x25.582490.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	RES1	RES1	0.8435896039009094
StreetViewx-80.355462x25.582563.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	RES1	RES3	0.958827257156372
StreetViewx-80.339795x25.582586.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	RES1	RES1	0.9895243048667908
StreetViewx-80.345152x25.582589.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9422745108604432
StreetViewx-80.341125x25.582592.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	0.9998761415481568
StreetViewx-80.336158x25.582607.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	RES1	RES1	0.999963879585266
StreetViewx-80.338216x25.582609.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1973	RES1	RES1	0.9999998807907104
StreetViewx-80.342420x25.582609.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1999	RES1	RES1	0.9999241828918456
StreetViewx-80.337067x25.582621.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	RES1	0.999998927116394
StreetViewx-80.336835x25.582623.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9999998807907104
StreetViewx-80.320854x25.582625.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1978	RES1	RES1	0.9999991655349731
StreetViewx-80.322582x25.582626.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1975	RES1	RES1	0.9997095465660096
StreetViewx-80.332164x25.582659.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	RES1	RES3	0.507760763168335
StreetViewx-80.363009x25.582703.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	RES1	COM	0.9889041781425476
StreetViewx-80.349271x25.582747.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	RES1	RES1	1.0
StreetViewx-80.350103x25.582753.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9999873638153076
StreetViewx-80.335374x25.582770.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1961	RES1	RES1	0.9719510078430176
StreetViewx-80.334591x25.582782.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES3	0.9063118696212769
StreetViewx-80.349187x25.582789.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1985	RES1	RES1	0.9983204007148744
StreetViewx-80.326879x25.582810.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES3	0.8745926022529602
StreetViewx-80.362860x25.582834.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1964	RES1	RES3	0.99991774559021
StreetViewx-80.341828x25.582903.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9999997615814208
StreetViewx-80.321379x25.582905.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1977	RES1	RES1	0.5786243677139282
StreetViewx-80.320421x25.582913.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1979	RES1	RES1	0.9999998807907104
StreetViewx-80.363250x25.582937.png	MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS	1	1973	RES3	RES1	0.9763854742050172
StreetViewx-80.350427x25.582970.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1986	RES1	RES3	0.8931488990783691
StreetViewx-80.340356x25.583116.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	RES1	RES1	0.9999997615814208
StreetViewx-80.344822x25.583134.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2013	RES1	RES1	0.999987244606018
StreetViewx-80.358477x25.583150.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1988	RES1	RES1	0.9999998807907104
StreetViewx-80.343506x25.583176.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1975	RES1	RES1	0.9999781847000122
StreetViewx-80.351928x25.583250.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	RES1	RES1	1.0
StreetViewx-80.350791x25.583292.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	RES1	RES1	0.9931841492652892
StreetViewx-80.326461x25.583299.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1999	RES1	RES1	1.0
StreetViewx-80.337121x25.583373.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	0.999535322189331
StreetViewx-80.357043x25.583425.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	RES1	RES1	0.9999982118606568
StreetViewx-80.348372x25.583443.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	1.0
StreetViewx-80.355445x25.583452.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1968	RES1	RES1	0.9999983310699464
StreetViewx-80.362252x25.583467.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2010	RES1	RES1	1.0
StreetViewx-80.355018x25.583507.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	RES1	RES1	1.0
StreetViewx-80.352096x25.583511.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	RES1	RES1	0.986684501171112
StreetViewx-80.322650x25.583533.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	RES1	RES3	0.9999911785125732
StreetViewx-80.358783x25.583538.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9265138506889344
StreetViewx-80.331539x25.583549.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1973	RES1	RES1	0.9999533891677856
StreetViewx-80.352845x25.583562.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1985	RES1	RES1	0.6236463189125061
StreetViewx-80.356907x25.583568.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES3	0.5888787508010864
StreetViewx-80.347461x25.583570.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.7304373383522034
StreetViewx-80.350967x25.583575.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	RES1	RES1	1.0
StreetViewx-80.324585x25.583589.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	RES1	RES1	0.9999291896820068
StreetViewx-80.320458x25.583598.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2011	RES1	COM	0.8656415939331055
StreetViewx-80.319676x25.583633.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1985	RES1	RES1	0.9983081817626952
StreetViewx-80.322208x25.583655.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.5461673736572266
StreetViewx-80.343653x25.583677.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2004	RES1	RES1	0.9989492297172546
StreetViewx-80.354099x25.583682.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES3	0.9048384428024292
StreetViewx-80.338276x25.583686.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES3	0.8339146971702576
StreetViewx-80.331115x25.583689.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1973	RES1	RES1	0.9745733737945556
StreetViewx-80.356749x25.583712.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	RES1	RES3	0.5292546153068542
StreetViewx-80.348717x25.583728.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1965	RES1	RES1	0.999998927116394
StreetViewx-80.343223x25.583762.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2013	RES1	RES1	0.9999887943267822
StreetViewx-80.325488x25.583817.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	RES1	RES1	0.9998648166656494
StreetViewx-80.332189x25.583844.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1999	RES1	RES1	0.935375988483429
StreetViewx-80.344087x25.583878.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	RES1	RES1	0.8781870603561401
StreetViewx-80.342513x25.583883.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	RES1	RES1	0.9891140460968018
StreetViewx-80.325896x25.583946.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1991	RES1	RES3	0.9997053742408752
StreetViewx-80.325014x25.583990.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	RES1	RES1	0.977472484111786
StreetViewx-80.341073x25.584020.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1958	RES1	RES3	0.9138191938400269
StreetViewx-80.362180x25.584020.png	RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL	0	0	RES3	RES3	0.6348337531089783
StreetViewx-80.320802x25.584046.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1986	RES1	RES1	0.9316427111625672
StreetViewx-80.332521x25.584050.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	1.0
StreetViewx-80.322460x25.584066.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1977	RES1	RES1	0.9992979764938354
StreetViewx-80.349302x25.584075.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1994	RES1	RES1	1.0
StreetViewx-80.334736x25.584109.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	0.9999831914901732
StreetViewx-80.353259x25.584111.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	RES1	RES3	0.998775064945221
StreetViewx-80.351293x25.584291.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	RES1	RES1	1.0
StreetViewx-80.342902x25.584300.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	RES1	RES1	0.9835642576217652
StreetViewx-80.331126x25.584356.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1984	RES1	RES1	0.9985209107398988
StreetViewx-80.335706x25.584367.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	0.9998761415481568
StreetViewx-80.318578x25.584387.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1986	RES1	RES1	0.9999984502792358
StreetViewx-80.353613x25.584402.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	RES1	RES1	0.9996978044509888
StreetViewx-80.329741x25.584406.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9531391263008118
StreetViewx-80.362480x25.584433.png	RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL	0	0	RES3	RES3	0.9999592304229736
StreetViewx-80.329141x25.584436.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2013	RES1	RES1	0.9999983310699464
StreetViewx-80.323824x25.584441.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	RES1	COM	0.9799112677574158
StreetViewx-80.357874x25.584462.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2006	RES1	RES3	0.9424041509628296
StreetViewx-80.353458x25.584472.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	RES1	RES3	0.6005885601043701
StreetViewx-80.326070x25.584498.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1994	RES1	RES1	0.9999922513961792
StreetViewx-80.361680x25.584530.png	RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL	0	0	RES3	RES1	0.9999997615814208
StreetViewx-80.337371x25.584559.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1981	RES1	RES1	0.9950770735740662
StreetViewx-80.345087x25.584602.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9999954700469972
StreetViewx-80.343680x25.584631.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1998	RES1	RES1	0.9924007654190063
StreetViewx-80.348377x25.584654.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9995108842849731
StreetViewx-80.341649x25.584673.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.928954303264618
StreetViewx-80.353915x25.584677.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1985	RES1	RES1	0.99327951669693
StreetViewx-80.340123x25.584691.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	RES1	1.0
StreetViewx-80.352289x25.584744.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	RES1	RES1	0.7062157988548279
StreetViewx-80.344643x25.584747.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	1.0
StreetViewx-80.332290x25.584805.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	0.994730830192566
StreetViewx-80.332355x25.584822.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1973	RES1	RES3	0.7323295474052429
StreetViewx-80.319070x25.584824.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2013	RES1	RES1	0.9999991655349731
StreetViewx-80.355909x25.584825.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	RES1	0.9847267866134644
StreetViewx-80.344959x25.584871.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1981	RES1	RES3	0.5403206944465637
StreetViewx-80.336169x25.584876.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1979	RES1	RES1	0.9780073761940002
StreetViewx-80.360814x25.584945.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1988	RES1	RES1	1.0
StreetViewx-80.344487x25.584951.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.999943733215332
StreetViewx-80.354525x25.584984.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1984	RES1	RES3	0.7012187838554382
StreetViewx-80.355398x25.585114.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	RES1	RES3	0.9002652168273926
StreetViewx-80.346222x25.585151.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1994	RES1	RES1	0.9913171529769896
StreetViewx-80.344367x25.585211.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2000	RES1	RES1	0.9990304708480836
StreetViewx-80.334644x25.585259.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1987	RES1	RES1	0.99001944065094
StreetViewx-80.322973x25.585268.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2004	RES1	RES3	0.3978241086006164
StreetViewx-80.332957x25.585275.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.991243839263916
StreetViewx-80.320705x25.585277.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2006	RES1	RES1	0.7659299969673157
StreetViewx-80.323417x25.585286.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	1	2004	RES1	RES1	0.803482711315155
StreetViewx-80.321578x25.585289.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	0	RES1	RES3	0.9874634742736816
StreetViewx-80.323181x25.585297.png	RESIDENTIAL - SINGLE FAMILY : RESIDENTIAL - TOTAL VALUE	2	2004	RES1	RES1	0.8109123110771179
StreetViewx-80.356808x25.585299.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1973	RES1	RES1	0.9469555020332336
StreetViewx-80.346656x25.585348.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	RES1	1.0
StreetViewx-80.354150x25.585358.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	RES1	RES3	0.9999979734420776
StreetViewx-80.356662x25.585375.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	RES1	RES1	0.9902437329292296
StreetViewx-80.357564x25.585399.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	RES1	RES3	0.6672992706298828
StreetViewx-80.338551x25.585466.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1993	RES1	RES1	0.9443472027778624
StreetViewx-80.341977x25.585488.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1973	RES1	RES1	0.9999927282333374
StreetViewx-80.358248x25.585491.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1964	RES1	RES1	0.989919662475586
StreetViewx-80.353737x25.585496.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	RES1	RES1	0.6133157014846802
StreetViewx-80.351026x25.585500.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	RES1	RES1	0.730975866317749
StreetViewx-80.352234x25.585535.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1977	RES1	RES1	0.9979660511016846
StreetViewx-80.336724x25.585567.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1999	RES1	RES1	0.9990547299385072
StreetViewx-80.342534x25.585620.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2003	RES1	RES3	0.5257193446159363
StreetViewx-80.348341x25.585627.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	1.0
StreetViewx-80.345466x25.585661.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1999	RES1	RES1	0.9463664293289183
StreetViewx-80.333996x25.585749.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1988	RES1	RES1	0.999891996383667
StreetViewx-80.354144x25.585755.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.999997615814209
StreetViewx-80.342479x25.585763.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2003	RES1	RES3	0.9868712425231934
StreetViewx-80.340430x25.585778.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1959	RES1	RES1	0.9999886751174928
StreetViewx-80.333312x25.585888.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1990	RES1	RES1	0.9999992847442628
StreetViewx-80.359896x25.585894.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	RES1	RES1	1.0
StreetViewx-80.339473x25.586082.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1966	RES1	RES1	0.99981027841568
StreetViewx-80.334734x25.586128.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9999948740005492
StreetViewx-80.346736x25.586175.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.999731719493866
StreetViewx-80.351933x25.586266.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	RES1	RES1	0.9999998807907104
StreetViewx-80.350796x25.586304.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9999009370803832
StreetViewx-80.344098x25.586308.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1975	RES1	COM	0.6806507110595703
StreetViewx-80.356396x25.586333.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	RES1	1.0
StreetViewx-80.333322x25.586339.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1973	RES1	RES3	0.9175930619239808
StreetViewx-80.344392x25.586596.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	1.0
StreetViewx-80.357984x25.586677.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	RES1	COM	0.955791711807251
StreetViewx-80.359560x25.586704.png	MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS	1	1980	RES3	RES1	0.9957707524299622
StreetViewx-80.343041x25.586716.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2013	RES1	RES3	0.5797939896583557
StreetViewx-80.352670x25.586995.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	RES1	RES1	0.8963239789009094
StreetViewx-80.356016x25.587033.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1991	RES1	RES1	1.0
StreetViewx-80.333760x25.587086.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	RES1	RES3	0.9266114830970764
StreetViewx-80.332574x25.587095.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1988	RES1	RES1	0.9998264908790588
StreetViewx-80.343383x25.587159.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES3	0.9968960285186768
StreetViewx-80.341375x25.587229.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1999	RES1	RES1	0.9999964237213136
StreetViewx-80.353057x25.587255.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	RES1	RES1	0.9999746084213256
StreetViewx-80.351382x25.587432.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	RES1	RES1	0.9996657371520996
StreetViewx-80.347917x25.587597.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1999	RES1	RES1	0.9999850988388062
StreetViewx-80.341959x25.587602.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2001	RES1	COM	0.682458758354187
StreetViewx-80.345462x25.587653.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	COM	0.9966887831687928
StreetViewx-80.343293x25.587774.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	RES1	RES1	0.6314181685447693
StreetViewx-80.347876x25.587799.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9999498128890992
StreetViewx-80.358479x25.587813.png	MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS	1	1993	RES3	RES1	0.9999266862869264
StreetViewx-80.340339x25.588013.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	RES1	RES3	0.9759963750839232
StreetViewx-80.354024x25.588036.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1986	RES1	COM	0.9999759197235109
StreetViewx-80.343599x25.588130.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1987	RES1	RES1	1.0
StreetViewx-80.341652x25.588158.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	RES1	RES3	0.9999908208847046
StreetViewx-80.357065x25.588217.png	EDUCATIONAL/SCIENTIFIC - EX : EDUCATIONAL - PRIVATE	1	1979	COM	COM	0.996441662311554
StreetViewx-80.333726x25.588224.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	RES1	1.0
StreetViewx-80.352073x25.588350.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	RES1	RES1	0.775909960269928
StreetViewx-80.347065x25.588431.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	RES1	RES3	0.9995856881141664
StreetViewx-80.341104x25.588544.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES3	0.8143413066864014
StreetViewx-80.344662x25.588604.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2013	RES1	RES1	0.9999711513519288
StreetViewx-80.342332x25.588650.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9999997615814208
StreetViewx-80.352594x25.588669.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1968	RES1	RES1	0.9793898463249208
StreetViewx-80.346791x25.588793.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	RES1	RES1	0.969155728816986
StreetViewx-80.341370x25.588888.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9999403953552246
StreetViewx-80.333468x25.588935.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1979	RES1	RES3	0.98724102973938
StreetViewx-80.339145x25.588941.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1964	RES1	RES1	0.9999771118164062
StreetViewx-80.324490x25.589044.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1986	RES1	RES1	0.9983768463134766
StreetViewx-80.334388x25.589047.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1963	RES1	RES1	0.9995879530906676
StreetViewx-80.355407x25.589077.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2003	RES1	RES1	0.9675437211990356
StreetViewx-80.351424x25.589199.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9999988079071044
StreetViewx-80.332629x25.589271.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9980288147926332
StreetViewx-80.332253x25.589274.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	0.6068807244300842
StreetViewx-80.346711x25.589437.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9988186955451964
StreetViewx-80.325651x25.589519.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1984	RES1	COM	0.6037880778312683
StreetViewx-80.332940x25.589642.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1975	RES1	RES1	0.693390429019928
StreetViewx-80.345867x25.589688.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES3	0.5750365853309631
StreetViewx-80.351949x25.589764.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	RES1	RES1	0.6557822823524475
StreetViewx-80.333144x25.589826.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1959	RES1	RES1	1.0
StreetViewx-80.343220x25.589883.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1991	RES1	RES1	0.999997854232788
StreetViewx-80.344812x25.589885.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1995	RES1	RES1	0.6390646696090698
StreetViewx-80.346218x25.589905.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	RES1	RES1	0.9998506307601928
StreetViewx-80.340748x25.589910.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2013	RES1	COM	0.9999207258224488
StreetViewx-80.356552x25.589948.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2003	RES1	COM	0.999958038330078
